celda_id,lat_min,lat_max,lon_min,lon_max,lat_centro,lon_centro,area_km2
689,6.213000000000003,6.217500000000003,-75.5750000000002,-75.57050000000021,6.215250000000003,-75.5727500000002,0.2495
690,6.213000000000003,6.217500000000003,-75.57050000000021,-75.56600000000022,6.215250000000003,-75.5682500000002,0.2495
691,6.213000000000003,6.217500000000003,-75.56600000000022,-75.56150000000022,6.215250000000003,-75.56375000000021,0.2495
692,6.213000000000003,6.217500000000003,-75.56150000000022,-75.55700000000023,6.215250000000003,-75.55925000000022,0.2495
693,6.213000000000003,6.217500000000003,-75.55700000000023,-75.55250000000024,6.215250000000003,-75.55475000000023,0.2495
694,6.213000000000003,6.217500000000003,-75.55250000000024,-75.54800000000024,6.215250000000003,-75.55025000000023,0.2495
695,6.213000000000003,6.217500000000003,-75.54800000000024,-75.54350000000025,6.215250000000003,-75.54575000000024,0.2495
696,6.213000000000003,6.217500000000003,-75.54350000000025,-75.53900000000026,6.215250000000003,-75.54125000000025,0.2495
697,6.213000000000003,6.217500000000003,-75.53900000000026,-75.53450000000026,6.215250000000003,-75.53675000000025,0.2495
698,6.213000000000003,6.217500000000003,-75.53450000000026,-75.53000000000027,6.215250000000003,-75.53225000000026,0.2495
699,6.213000000000003,6.217500000000003,-75.53000000000027,-75.52550000000028,6.215250000000003,-75.52775000000027,0.2495
700,6.213000000000003,6.217500000000003,-75.52550000000028,-75.52100000000029,6.215250000000003,-75.52325000000027,0.2495
701,6.213000000000003,6.217500000000003,-75.52100000000029,-75.51650000000029,6.215250000000003,-75.51875000000028,0.2495
702,6.213000000000003,6.217500000000003,-75.51650000000029,-75.5120000000003,6.215250000000003,-75.51425000000029,0.2495
703,6.213000000000003,6.217500000000003,-75.5120000000003,-75.5075000000003,6.215250000000003,-75.5097500000003,0.2495
704,6.213000000000003,6.217500000000003,-75.5075000000003,-75.50300000000031,6.215250000000003,-75.5052500000003,0.2495
705,6.213000000000003,6.217500000000003,-75.50300000000031,-75.49850000000032,6.215250000000003,-75.50075000000031,0.2495
706,6.217500000000003,6.222000000000003,-75.71,-75.7055,6.219750000000003,-75.70774999999999,0.2495
707,6.217500000000003,6.222000000000003,-75.7055,-75.70100000000001,6.219750000000003,-75.70325,0.2495
708,6.217500000000003,6.222000000000003,-75.70100000000001,-75.69650000000001,6.219750000000003,-75.69875,0.2495
709,6.217500000000003,6.222000000000003,-75.69650000000001,-75.69200000000002,6.219750000000003,-75.69425000000001,0.2495
710,6.217500000000003,6.222000000000003,-75.69200000000002,-75.68750000000003,6.219750000000003,-75.68975000000002,0.2495
711,6.217500000000003,6.222000000000003,-75.68750000000003,-75.68300000000004,6.219750000000003,-75.68525000000002,0.2495
712,6.217500000000003,6.222000000000003,-75.68300000000004,-75.67850000000004,6.219750000000003,-75.68075000000003,0.2495
713,6.217500000000003,6.222000000000003,-75.67850000000004,-75.67400000000005,6.219750000000003,-75.67625000000004,0.2495
714,6.217500000000003,6.222000000000003,-75.67400000000005,-75.66950000000006,6.219750000000003,-75.67175000000005,0.2495
715,6.217500000000003,6.222000000000003,-75.66950000000006,-75.66500000000006,6.219750000000003,-75.66725000000005,0.2495
716,6.217500000000003,6.222000000000003,-75.66500000000006,-75.66050000000007,6.219750000000003,-75.66275000000006,0.2495
717,6.217500000000003,6.222000000000003,-75.66050000000007,-75.65600000000008,6.219750000000003,-75.65825000000007,0.2495
718,6.217500000000003,6.222000000000003,-75.65600000000008,-75.65150000000008,6.219750000000003,-75.65375000000007,0.2495
719,6.217500000000003,6.222000000000003,-75.65150000000008,-75.64700000000009,6.219750000000003,-75.64925000000008,0.2495
720,6.217500000000003,6.222000000000003,-75.64700000000009,-75.6425000000001,6.219750000000003,-75.64475000000009,0.2495
721,6.217500000000003,6.222000000000003,-75.6425000000001,-75.6380000000001,6.219750000000003,-75.6402500000001,0.2495
722,6.217500000000003,6.222000000000003,-75.6380000000001,-75.63350000000011,6.219750000000003,-75.6357500000001,0.2495
723,6.217500000000003,6.222000000000003,-75.63350000000011,-75.62900000000012,6.219750000000003,-75.63125000000011,0.2495
724,6.217500000000003,6.222000000000003,-75.62900000000012,-75.62450000000013,6.219750000000003,-75.62675000000011,0.2495
725,6.217500000000003,6.222000000000003,-75.62450000000013,-75.62000000000013,6.219750000000003,-75.62225000000012,0.2495
726,6.217500000000003,6.222000000000003,-75.62000000000013,-75.61550000000014,6.219750000000003,-75.61775000000013,0.2495
727,6.217500000000003,6.222000000000003,-75.61550000000014,-75.61100000000015,6.219750000000003,-75.61325000000014,0.2495
728,6.217500000000003,6.222000000000003,-75.61100000000015,-75.60650000000015,6.219750000000003,-75.60875000000014,0.2495
729,6.217500000000003,6.222000000000003,-75.60650000000015,-75.60200000000016,6.219750000000003,-75.60425000000015,0.2495
730,6.217500000000003,6.222000000000003,-75.60200000000016,-75.59750000000017,6.219750000000003,-75.59975000000016,0.2495
731,6.217500000000003,6.222000000000003,-75.59750000000017,-75.59300000000017,6.219750000000003,-75.59525000000016,0.2495
732,6.217500000000003,6.222000000000003,-75.59300000000017,-75.58850000000018,6.219750000000003,-75.59075000000017,0.2495
733,6.217500000000003,6.222000000000003,-75.58850000000018,-75.58400000000019,6.219750000000003,-75.58625000000018,0.2495
734,6.217500000000003,6.222000000000003,-75.58400000000019,-75.5795000000002,6.219750000000003,-75.58175000000018,0.2495
735,6.217500000000003,6.222000000000003,-75.5795000000002,-75.5750000000002,6.219750000000003,-75.57725000000019,0.2495
736,6.217500000000003,6.222000000000003,-75.5750000000002,-75.57050000000021,6.219750000000003,-75.5727500000002,0.2495
737,6.217500000000003,6.222000000000003,-75.57050000000021,-75.56600000000022,6.219750000000003,-75.5682500000002,0.2495
738,6.217500000000003,6.222000000000003,-75.56600000000022,-75.56150000000022,6.219750000000003,-75.56375000000021,0.2495
739,6.217500000000003,6.222000000000003,-75.56150000000022,-75.55700000000023,6.219750000000003,-75.55925000000022,0.2495
740,6.217500000000003,6.222000000000003,-75.55700000000023,-75.55250000000024,6.219750000000003,-75.55475000000023,0.2495
741,6.217500000000003,6.222000000000003,-75.55250000000024,-75.54800000000024,6.219750000000003,-75.55025000000023,0.2495
742,6.217500000000003,6.222000000000003,-75.54800000000024,-75.54350000000025,6.219750000000003,-75.54575000000024,0.2495
743,6.217500000000003,6.222000000000003,-75.54350000000025,-75.53900000000026,6.219750000000003,-75.54125000000025,0.2495
744,6.217500000000003,6.222000000000003,-75.53900000000026,-75.53450000000026,6.219750000000003,-75.53675000000025,0.2495
745,6.217500000000003,6.222000000000003,-75.53450000000026,-75.53000000000027,6.219750000000003,-75.53225000000026,0.2495
746,6.217500000000003,6.222000000000003,-75.53000000000027,-75.52550000000028,6.219750000000003,-75.52775000000027,0.2495
747,6.217500000000003,6.222000000000003,-75.52550000000028,-75.52100000000029,6.219750000000003,-75.52325000000027,0.2495
748,6.217500000000003,6.222000000000003,-75.52100000000029,-75.51650000000029,6.219750000000003,-75.51875000000028,0.2495
749,6.217500000000003,6.222000000000003,-75.51650000000029,-75.5120000000003,6.219750000000003,-75.51425000000029,0.2495
750,6.217500000000003,6.222000000000003,-75.5120000000003,-75.5075000000003,6.219750000000003,-75.5097500000003,0.2495
751,6.217500000000003,6.222000000000003,-75.5075000000003,-75.50300000000031,6.219750000000003,-75.5052500000003,0.2495
752,6.217500000000003,6.222000000000003,-75.50300000000031,-75.49850000000032,6.219750000000003,-75.50075000000031,0.2495
753,6.222000000000003,6.226500000000003,-75.71,-75.7055,6.224250000000003,-75.70774999999999,0.2495
754,6.222000000000003,6.226500000000003,-75.7055,-75.70100000000001,6.224250000000003,-75.70325,0.2495
755,6.222000000000003,6.226500000000003,-75.70100000000001,-75.69650000000001,6.224250000000003,-75.69875,0.2495
756,6.222000000000003,6.226500000000003,-75.69650000000001,-75.69200000000002,6.224250000000003,-75.69425000000001,0.2495
757,6.222000000000003,6.226500000000003,-75.69200000000002,-75.68750000000003,6.224250000000003,-75.68975000000002,0.2495
758,6.222000000000003,6.226500000000003,-75.68750000000003,-75.68300000000004,6.224250000000003,-75.68525000000002,0.2495
759,6.222000000000003,6.226500000000003,-75.68300000000004,-75.67850000000004,6.224250000000003,-75.68075000000003,0.2495
760,6.222000000000003,6.226500000000003,-75.67850000000004,-75.67400000000005,6.224250000000003,-75.67625000000004,0.2495
761,6.222000000000003,6.226500000000003,-75.67400000000005,-75.66950000000006,6.224250000000003,-75.67175000000005,0.2495
762,6.222000000000003,6.226500000000003,-75.66950000000006,-75.66500000000006,6.224250000000003,-75.66725000000005,0.2495
763,6.222000000000003,6.226500000000003,-75.66500000000006,-75.66050000000007,6.224250000000003,-75.66275000000006,0.2495
764,6.222000000000003,6.226500000000003,-75.66050000000007,-75.65600000000008,6.224250000000003,-75.65825000000007,0.2495
765,6.222000000000003,6.226500000000003,-75.65600000000008,-75.65150000000008,6.224250000000003,-75.65375000000007,0.2495
766,6.222000000000003,6.226500000000003,-75.65150000000008,-75.64700000000009,6.224250000000003,-75.64925000000008,0.2495
767,6.222000000000003,6.226500000000003,-75.64700000000009,-75.6425000000001,6.224250000000003,-75.64475000000009,0.2495
768,6.222000000000003,6.226500000000003,-75.6425000000001,-75.6380000000001,6.224250000000003,-75.6402500000001,0.2495
769,6.222000000000003,6.226500000000003,-75.6380000000001,-75.63350000000011,6.224250000000003,-75.6357500000001,0.2495
770,6.222000000000003,6.226500000000003,-75.63350000000011,-75.62900000000012,6.224250000000003,-75.63125000000011,0.2495
