celda_id,total_hurtos,hora_promedio,hora_std,dia_promedio,edad_promedio,modalidad_comun,lugar_comun,año_inicio,año_fin,mes_comun,lat_centro,lon_centro,area_km2,densidad_hurtos,score_riesgo,nivel_riesgo,cluster
493.0,2,16.5,0.71,4.0,48.0,1,88,2016,2016,9,6.197250000000002,-75.60875000000014,0.2495,8.016032064128256,40,MEDIO,1.0
497.0,96,11.29,6.84,2.53,36.04,1,88,2005,2022,10,6.197250000000002,-75.59075000000017,0.2495,384.7695390781563,55,MEDIO,0.0
498.0,461,11.36,6.21,2.72,34.81,1,88,2003,2022,12,6.197250000000002,-75.58625000000018,0.2495,1847.6953907815632,70,ALTO,0.0
499.0,367,11.51,5.67,2.82,35.3,1,88,2004,2022,12,6.197250000000002,-75.58175000000018,0.2495,1470.941883767535,75,ALTO,0.0
500.0,601,12.76,6.09,2.61,31.1,1,88,2003,2022,11,6.197250000000002,-75.57725000000019,0.2495,2408.817635270541,70,ALTO,0.0
501.0,886,12.7,6.52,2.89,31.64,1,88,2004,2022,11,6.197250000000002,-75.5727500000002,0.2495,3551.1022044088177,70,ALTO,0.0
502.0,1096,13.43,6.17,3.17,34.98,6,20,2003,2022,8,6.197250000000002,-75.5682500000002,0.2495,4392.785571142284,75,ALTO,0.0
503.0,171,12.7,6.65,3.02,35.37,1,88,2006,2022,12,6.197250000000002,-75.56375000000021,0.2495,685.370741482966,55,MEDIO,0.0
504.0,216,13.99,5.92,2.73,39.61,1,88,2006,2022,3,6.197250000000002,-75.55925000000022,0.2495,865.7314629258517,60,ALTO,0.0
505.0,389,13.66,6.06,3.16,35.29,6,20,2004,2022,8,6.197250000000002,-75.55475000000023,0.2495,1559.118236472946,70,ALTO,0.0
506.0,120,14.28,6.08,3.48,41.19,1,88,2005,2022,7,6.197250000000002,-75.55025000000023,0.2495,480.9619238476954,55,MEDIO,0.0
507.0,10,15.2,3.68,2.6,47.7,6,88,2008,2022,9,6.197250000000002,-75.54575000000024,0.2495,40.08016032064128,45,MEDIO,1.0
508.0,29,17.93,5.72,4.48,32.83,1,88,2014,2022,2,6.197250000000002,-75.54125000000025,0.2495,116.23246492985972,35,BAJO,1.0
509.0,1,7.0,,4.0,23.0,6,87,2017,2017,12,6.197250000000002,-75.53675000000025,0.2495,4.008016032064128,25,BAJO,
512.0,2,11.5,4.95,3.0,38.5,1,88,2016,2016,6,6.197250000000002,-75.52325000000027,0.2495,8.016032064128256,30,BAJO,1.0
516.0,3,10.33,4.04,4.0,35.33,1,88,2017,2022,3,6.197250000000002,-75.5052500000003,0.2495,12.024048096192384,35,BAJO,1.0
517.0,1,18.0,,4.0,28.0,6,88,2019,2019,9,6.197250000000002,-75.50075000000031,0.2495,4.008016032064128,25,BAJO,
521.0,2,18.0,0.0,0.0,37.0,1,88,2018,2018,9,6.201750000000002,-75.69425000000001,0.2495,8.016032064128256,40,MEDIO,1.0
522.0,1,8.0,,4.0,18.0,1,88,2022,2022,10,6.201750000000002,-75.68975000000002,0.2495,4.008016032064128,25,BAJO,
523.0,1,0.0,,0.0,26.0,6,29,2022,2022,7,6.201750000000002,-75.68525000000002,0.2495,4.008016032064128,25,BAJO,
529.0,2,10.0,12.73,4.5,31.5,1,88,2016,2019,3,6.201750000000002,-75.65825000000007,0.2495,8.016032064128256,25,BAJO,1.0
539.0,1,15.0,,5.0,58.0,6,7,2017,2017,8,6.201750000000002,-75.61325000000014,0.2495,4.008016032064128,25,BAJO,
541.0,2,18.5,3.54,3.0,21.0,1,88,2017,2022,7,6.201750000000002,-75.60425000000015,0.2495,8.016032064128256,40,MEDIO,1.0
542.0,103,11.01,7.05,2.54,36.13,1,88,2015,2022,12,6.201750000000002,-75.59975000000016,0.2495,412.8256513026052,50,MEDIO,1.0
543.0,138,11.98,6.82,2.54,33.03,1,88,2013,2022,11,6.201750000000002,-75.59525000000016,0.2495,553.1062124248497,55,MEDIO,0.0
544.0,110,10.4,6.83,2.71,32.82,1,88,2004,2022,9,6.201750000000002,-75.59075000000017,0.2495,440.8817635270541,55,MEDIO,0.0
545.0,350,11.62,6.46,2.74,34.01,1,88,2004,2022,12,6.201750000000002,-75.58625000000018,0.2495,1402.805611222445,70,ALTO,0.0
546.0,471,12.05,5.96,2.48,33.83,1,88,2003,2022,12,6.201750000000002,-75.58175000000018,0.2495,1887.7755511022044,75,ALTO,0.0
547.0,466,11.84,5.79,2.68,34.09,1,88,2003,2022,3,6.201750000000002,-75.57725000000019,0.2495,1867.7354709418837,75,ALTO,0.0
548.0,642,12.92,5.9,2.66,31.79,1,88,2004,2022,12,6.201750000000002,-75.5727500000002,0.2495,2573.14629258517,75,ALTO,0.0
549.0,1060,13.41,6.38,2.9,36.23,1,88,2003,2022,9,6.201750000000002,-75.5682500000002,0.2495,4248.496993987976,75,ALTO,0.0
550.0,194,10.19,7.15,3.29,34.2,1,88,2003,2022,10,6.201750000000002,-75.56375000000021,0.2495,777.5551102204408,55,MEDIO,0.0
551.0,194,12.3,6.67,2.75,38.91,1,88,2005,2022,9,6.201750000000002,-75.55925000000022,0.2495,777.5551102204408,55,MEDIO,0.0
552.0,153,13.67,6.0,2.61,38.16,1,88,2003,2022,10,6.201750000000002,-75.55475000000023,0.2495,613.2264529058116,60,ALTO,0.0
553.0,131,13.42,5.47,3.12,36.66,1,88,2003,2022,2,6.201750000000002,-75.55025000000023,0.2495,525.0501002004008,60,ALTO,0.0
554.0,20,10.25,5.87,2.55,36.45,1,88,2016,2022,8,6.201750000000002,-75.54575000000024,0.2495,80.16032064128257,35,BAJO,1.0
